STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN020081700,"MADURAI, IN",30-05-2022,0.01,88,99,78
IN020081700,"MADURAI, IN",31-05-2022,0,88,99,79
IN020081700,"MADURAI, IN",01-06-2022,,89,102,78
IN020081700,"MADURAI, IN",02-06-2022,,90,102,79
IN020081700,"MADURAI, IN",03-06-2022,,90,,79
IN020081700,"MADURAI, IN",04-06-2022,,91,103,80
IN020081700,"MADURAI, IN",05-06-2022,,90,103,
IN020081700,"MADURAI, IN",06-06-2022,,87,103,79
IN020081700,"MADURAI, IN",07-06-2022,0.12,86,99,77
IN020081700,"MADURAI, IN",08-06-2022,0,90,103,77
IN020081700,"MADURAI, IN",09-06-2022,,90,103,78
IN020081700,"MADURAI, IN",10-06-2022,,88,103,
IN020081700,"MADURAI, IN",11-06-2022,,86,98,
IN020081700,"MADURAI, IN",12-06-2022,0.47,87,100,77
IN020081700,"MADURAI, IN",13-06-2022,0,87,,77
IN020081700,"MADURAI, IN",14-06-2022,0,89,101,78
IN020081700,"MADURAI, IN",15-06-2022,0,84,101,
IN020081700,"MADURAI, IN",16-06-2022,0.87,84,99,74
IN020081700,"MADURAI, IN",17-06-2022,0.98,85,96,74
IN020081700,"MADURAI, IN",18-06-2022,0,85,96,76
IN020081700,"MADURAI, IN",19-06-2022,,84,96,76
IN020081700,"MADURAI, IN",20-06-2022,0.08,86,,75
IN020081700,"MADURAI, IN",21-06-2022,0,88,96,77
IN020081700,"MADURAI, IN",22-06-2022,,88,99,77
IN020081700,"MADURAI, IN",23-06-2022,,87,99,76
IN020081700,"MADURAI, IN",24-06-2022,0.04,88,100,77
IN020081700,"MADURAI, IN",25-06-2022,0,87,100,80
IN020081700,"MADURAI, IN",26-06-2022,,88,101,
IN020081700,"MADURAI, IN",27-06-2022,,88,101,76
IN020081700,"MADURAI, IN",28-06-2022,,88,100,77
IN020081700,"MADURAI, IN",29-06-2022,,88,100,
IN020081700,"MADURAI, IN",30-06-2022,,87,100,78
IN020081700,"MADURAI, IN",01-07-2022,0.01,89,102,77
IN020081700,"MADURAI, IN",02-07-2022,0,92,102,78
IN020081700,"MADURAI, IN",03-07-2022,0.16,89,101,79
IN020081700,"MADURAI, IN",04-07-2022,0,89,101,80
IN020081700,"MADURAI, IN",05-07-2022,,87,101,81
IN020081700,"MADURAI, IN",06-07-2022,0,88,96,80
IN020081700,"MADURAI, IN",07-07-2022,,84,96,78
IN020081700,"MADURAI, IN",08-07-2022,0,89,100,76
IN020081700,"MADURAI, IN",09-07-2022,,87,100,
IN020081700,"MADURAI, IN",10-07-2022,,87,99,79
IN020081700,"MADURAI, IN",11-07-2022,,87,99,
IN020081700,"MADURAI, IN",12-07-2022,0,87,95,78
IN020081700,"MADURAI, IN",13-07-2022,,89,97,80
IN020081700,"MADURAI, IN",14-07-2022,,85,99,80
IN020081700,"MADURAI, IN",15-07-2022,,87,99,78
IN020081700,"MADURAI, IN",16-07-2022,,89,99,76
IN020081700,"MADURAI, IN",17-07-2022,,87,103,78
IN020081700,"MADURAI, IN",18-07-2022,0.24,85,99,76
IN020081700,"MADURAI, IN",19-07-2022,0,87,,75
IN020081700,"MADURAI, IN",20-07-2022,,85,101,75
IN020081700,"MADURAI, IN",21-07-2022,,80,98,78
IN020081700,"MADURAI, IN",22-07-2022,,85,,74
IN020081700,"MADURAI, IN",23-07-2022,0.43,85,98,74
IN020081700,"MADURAI, IN",24-07-2022,0.2,83,95,76
IN020081700,"MADURAI, IN",25-07-2022,0.31,85,,74
IN020081700,"MADURAI, IN",26-07-2022,0.51,83,96,74
IN020081700,"MADURAI, IN",27-07-2022,0.43,84,,75
IN020081700,"MADURAI, IN",28-07-2022,2.48,85,93,74
IN020081700,"MADURAI, IN",29-07-2022,0,84,93,75
IN020081700,"MADURAI, IN",30-07-2022,,85,,
IN020081700,"MADURAI, IN",31-07-2022,,83,96,74
IN020081700,"MADURAI, IN",01-08-2022,2.52,83,94,73
IN020081700,"MADURAI, IN",02-08-2022,0,84,94,
IN020081700,"MADURAI, IN",03-08-2022,,84,94,76
IN020081700,"MADURAI, IN",04-08-2022,0.02,82,92,76
IN020081700,"MADURAI, IN",05-08-2022,0.04,83,91,
IN020081700,"MADURAI, IN",06-08-2022,0,85,94,74
IN020081700,"MADURAI, IN",07-08-2022,0,86,95,76
IN020081700,"MADURAI, IN",08-08-2022,,85,95,77
IN020081700,"MADURAI, IN",09-08-2022,,85,93,79
IN020081700,"MADURAI, IN",10-08-2022,,85,97,73
IN020081700,"MADURAI, IN",11-08-2022,,88,99,74
IN020081700,"MADURAI, IN",12-08-2022,,88,100,74
IN020081700,"MADURAI, IN",13-08-2022,,88,100,76
IN020081700,"MADURAI, IN",14-08-2022,,87,98,74
IN020081700,"MADURAI, IN",15-08-2022,,88,99,76
IN020081700,"MADURAI, IN",16-08-2022,,88,99,79
IN020081700,"MADURAI, IN",17-08-2022,,88,,78
IN020081700,"MADURAI, IN",18-08-2022,,85,100,77
IN020081700,"MADURAI, IN",22-08-2022,0,87,99,76
IN020081700,"MADURAI, IN",23-08-2022,0,87,100,77
IN020081700,"MADURAI, IN",24-08-2022,,85,100,
IN020081700,"MADURAI, IN",25-08-2022,,85,,78
IN020081700,"MADURAI, IN",26-08-2022,0.02,82,96,
IN020081700,"MADURAI, IN",27-08-2022,0.91,82,94,72
IN020081700,"MADURAI, IN",28-08-2022,0.01,85,,75
IN020081700,"MADURAI, IN",29-08-2022,0.2,84,95,75
IN020081700,"MADURAI, IN",30-08-2022,0.28,82,95,
IN020081700,"MADURAI, IN",31-08-2022,0.04,82,94,73
IN020081700,"MADURAI, IN",01-09-2022,0,80,,
IN020081700,"MADURAI, IN",02-09-2022,0.02,83,93,74
IN020081700,"MADURAI, IN",03-09-2022,0.39,85,,75
IN020081700,"MADURAI, IN",04-09-2022,0,85,,
IN020081700,"MADURAI, IN",05-09-2022,1.1,82,96,74
IN020081700,"MADURAI, IN",06-09-2022,0.01,82,,74
IN020081700,"MADURAI, IN",07-09-2022,0.98,83,93,75
IN020081700,"MADURAI, IN",08-09-2022,0.02,85,93,76
IN020081700,"MADURAI, IN",09-09-2022,0,87,97,74
IN020081700,"MADURAI, IN",10-09-2022,,86,98,76
IN020081700,"MADURAI, IN",11-09-2022,,86,98,74
IN020081700,"MADURAI, IN",12-09-2022,,87,98,75
IN020081700,"MADURAI, IN",13-09-2022,,87,99,74
IN020081700,"MADURAI, IN",14-09-2022,,85,99,
IN020081700,"MADURAI, IN",15-09-2022,0.79,85,98,73
IN020081700,"MADURAI, IN",16-09-2022,0,87,98,74
IN020081700,"MADURAI, IN",17-09-2022,,87,98,76
IN020081700,"MADURAI, IN",18-09-2022,,84,,
IN020081700,"MADURAI, IN",19-09-2022,0.55,86,99,
IN020081700,"MADURAI, IN",20-09-2022,0,88,,76
IN020081700,"MADURAI, IN",21-09-2022,,87,,74
IN020081700,"MADURAI, IN",22-09-2022,,87,99,74
IN020081700,"MADURAI, IN",23-09-2022,,86,101,74
IN020081700,"MADURAI, IN",24-09-2022,,87,100,74
IN020081700,"MADURAI, IN",25-09-2022,,88,,75
IN020081700,"MADURAI, IN",26-09-2022,,84,100,77
IN020081700,"MADURAI, IN",27-09-2022,,87,,76
IN020081700,"MADURAI, IN",28-09-2022,,87,99,76
IN020081700,"MADURAI, IN",29-09-2022,,87,99,
IN020081700,"MADURAI, IN",30-09-2022,,87,99,78
IN020081700,"MADURAI, IN",01-10-2022,,88,100,78
IN020081700,"MADURAI, IN",02-10-2022,,86,100,
IN020081700,"MADURAI, IN",03-10-2022,,88,,79
IN020081700,"MADURAI, IN",04-10-2022,,88,101,76
IN020081700,"MADURAI, IN",05-10-2022,,85,101,
IN020081700,"MADURAI, IN",06-10-2022,,85,,
IN020081700,"MADURAI, IN",07-10-2022,,87,,75
IN020081700,"MADURAI, IN",08-10-2022,,87,99,
IN020081700,"MADURAI, IN",09-10-2022,0.16,79,99,
IN020081700,"MADURAI, IN",10-10-2022,0.47,81,,
IN020081700,"MADURAI, IN",11-10-2022,1.46,82,,75
IN020081700,"MADURAI, IN",12-10-2022,0,84,,
IN020081700,"MADURAI, IN",13-10-2022,0.12,81,94,75
IN020081700,"MADURAI, IN",14-10-2022,0,83,,
IN020081700,"MADURAI, IN",15-10-2022,1.54,82,96,
IN020081700,"MADURAI, IN",16-10-2022,0.28,83,,75
IN020081700,"MADURAI, IN",17-10-2022,0,81,,
IN020081700,"MADURAI, IN",18-10-2022,0.02,84,95,74
IN020081700,"MADURAI, IN",19-10-2022,0,82,95,
IN020081700,"MADURAI, IN",20-10-2022,1.42,84,96,74
IN020081700,"MADURAI, IN",21-10-2022,1.22,80,94,74
IN020081700,"MADURAI, IN",22-10-2022,1.02,83,,74
IN020081700,"MADURAI, IN",23-10-2022,0,83,92,
IN020081700,"MADURAI, IN",24-10-2022,0.04,82,,
IN020081700,"MADURAI, IN",25-10-2022,0,84,,75
IN020081700,"MADURAI, IN",26-10-2022,,84,95,
IN020081700,"MADURAI, IN",27-10-2022,,84,,
IN020081700,"MADURAI, IN",28-10-2022,,82,,73
IN020081700,"MADURAI, IN",29-10-2022,,79,93,73
IN020081700,"MADURAI, IN",30-10-2022,0.08,81,91,73
IN020081700,"MADURAI, IN",31-10-2022,0.04,82,,74
IN020081700,"MADURAI, IN",01-11-2022,0,82,93,75
IN020081700,"MADURAI, IN",02-11-2022,,81,,
IN020081700,"MADURAI, IN",03-11-2022,2.48,79,94,
IN020081700,"MADURAI, IN",04-11-2022,0.28,78,85,
IN020081700,"MADURAI, IN",05-11-2022,0.43,80,,73
IN020081700,"MADURAI, IN",06-11-2022,0,78,,73
IN020081700,"MADURAI, IN",07-11-2022,0.16,81,,71
IN020081700,"MADURAI, IN",08-11-2022,0,80,,
IN020081700,"MADURAI, IN",09-11-2022,0.02,82,90,75
IN020081700,"MADURAI, IN",10-11-2022,0,82,,
IN020081700,"MADURAI, IN",11-11-2022,0,76,91,
IN020081700,"MADURAI, IN",12-11-2022,2.4,76,86,
IN020081700,"MADURAI, IN",13-11-2022,0.31,78,,73
IN020081700,"MADURAI, IN",14-11-2022,0,78,86,73
IN020081700,"MADURAI, IN",15-11-2022,0.12,80,,
IN020081700,"MADURAI, IN",16-11-2022,0,80,89,
IN020081700,"MADURAI, IN",17-11-2022,,79,88,
IN020081700,"MADURAI, IN",18-11-2022,,80,,71
IN020081700,"MADURAI, IN",19-11-2022,,77,89,
IN020081700,"MADURAI, IN",20-11-2022,,77,88,66
IN020081700,"MADURAI, IN",21-11-2022,,79,,
IN020081700,"MADURAI, IN",22-11-2022,,81,92,
IN020081700,"MADURAI, IN",23-11-2022,,83,,73
IN020081700,"MADURAI, IN",24-11-2022,,82,95,72
IN020081700,"MADURAI, IN",25-11-2022,,80,94,
IN020081700,"MADURAI, IN",26-11-2022,,81,91,
IN020081700,"MADURAI, IN",27-11-2022,,81,93,
IN020081700,"MADURAI, IN",28-11-2022,0,82,91,74
IN020081700,"MADURAI, IN",29-11-2022,0,80,90,
IN020081700,"MADURAI, IN",30-11-2022,0,79,89,73
IN020081700,"MADURAI, IN",01-12-2022,,81,,72
IN020081700,"MADURAI, IN",02-12-2022,0.02,83,,74
IN020081700,"MADURAI, IN",03-12-2022,0,79,93,74
IN020081700,"MADURAI, IN",04-12-2022,0.08,80,,73
IN020081700,"MADURAI, IN",05-12-2022,0.03,80,91,
IN020081700,"MADURAI, IN",06-12-2022,0,79,,
IN020081700,"MADURAI, IN",07-12-2022,,78,88,
IN020081700,"MADURAI, IN",08-12-2022,,77,86,71
IN020081700,"MADURAI, IN",09-12-2022,0.16,75,86,69
IN020081700,"MADURAI, IN",10-12-2022,0.02,80,,71
IN020081700,"MADURAI, IN",11-12-2022,0,80,93,
IN020081700,"MADURAI, IN",12-12-2022,0,80,92,
IN020081700,"MADURAI, IN",13-12-2022,0,80,91,73
IN020081700,"MADURAI, IN",14-12-2022,0,77,93,
IN020081700,"MADURAI, IN",15-12-2022,0.03,81,,70
IN020081700,"MADURAI, IN",16-12-2022,0,82,90,68
IN020081700,"MADURAI, IN",17-12-2022,,79,89,69
IN020081700,"MADURAI, IN",18-12-2022,,79,90,
IN020081700,"MADURAI, IN",19-12-2022,,81,,70
IN020081700,"MADURAI, IN",20-12-2022,0,80,91,74
IN020081700,"MADURAI, IN",21-12-2022,,81,,72
IN020081700,"MADURAI, IN",22-12-2022,,80,92,
IN020081700,"MADURAI, IN",23-12-2022,,82,,68
IN020081700,"MADURAI, IN",24-12-2022,,83,94,73
IN020081700,"MADURAI, IN",25-12-2022,,82,93,75
IN020081700,"MADURAI, IN",26-12-2022,0.35,79,93,
IN020081700,"MADURAI, IN",27-12-2022,0.71,80,88,
IN020081700,"MADURAI, IN",28-12-2022,0,80,,
IN020081700,"MADURAI, IN",29-12-2022,,80,90,71
IN020081700,"MADURAI, IN",30-12-2022,,80,90,70
IN020081700,"MADURAI, IN",31-12-2022,,79,,
IN020081700,"MADURAI, IN",01-01-2023,,79,,69
IN020081700,"MADURAI, IN",02-01-2023,,78,92,69
IN020081700,"MADURAI, IN",03-01-2023,,78,,68
IN020081700,"MADURAI, IN",04-01-2023,,79,90,68
IN020081700,"MADURAI, IN",05-01-2023,,80,90,69
IN020081700,"MADURAI, IN",06-01-2023,,80,91,72
IN020081700,"MADURAI, IN",07-01-2023,,80,90,
IN020081700,"MADURAI, IN",08-01-2023,,77,90,72
IN020081700,"MADURAI, IN",09-01-2023,0,78,,
IN020081700,"MADURAI, IN",10-01-2023,,77,89,
IN020081700,"MADURAI, IN",11-01-2023,,78,,65
IN020081700,"MADURAI, IN",12-01-2023,,80,89,65
IN020081700,"MADURAI, IN",13-01-2023,,77,89,65
IN020081700,"MADURAI, IN",14-01-2023,,78,,65
IN020081700,"MADURAI, IN",15-01-2023,,77,89,65
IN020081700,"MADURAI, IN",16-01-2023,,77,90,65
IN020081700,"MADURAI, IN",17-01-2023,,78,,65
IN020081700,"MADURAI, IN",18-01-2023,,79,90,67
IN020081700,"MADURAI, IN",19-01-2023,,76,90,65
IN020081700,"MADURAI, IN",20-01-2023,,78,,64
IN020081700,"MADURAI, IN",21-01-2023,,80,,69
IN020081700,"MADURAI, IN",22-01-2023,,79,94,72
IN020081700,"MADURAI, IN",23-01-2023,,79,,
IN020081700,"MADURAI, IN",24-01-2023,0.04,78,89,
IN020081700,"MADURAI, IN",25-01-2023,0,80,,69
IN020081700,"MADURAI, IN",26-01-2023,,78,92,67
IN020081700,"MADURAI, IN",27-01-2023,,78,90,67
IN020081700,"MADURAI, IN",28-01-2023,,81,,68
IN020081700,"MADURAI, IN",29-01-2023,,80,94,66
IN020081700,"MADURAI, IN",30-01-2023,,79,90,71
IN020081700,"MADURAI, IN",31-01-2023,0,83,,72
IN020081700,"MADURAI, IN",01-02-2023,,82,95,73
IN020081700,"MADURAI, IN",02-02-2023,0,75,92,
IN020081700,"MADURAI, IN",03-02-2023,0.39,78,,72
IN020081700,"MADURAI, IN",04-02-2023,0.01,78,88,
IN020081700,"MADURAI, IN",05-02-2023,0,80,,
IN020081700,"MADURAI, IN",06-02-2023,,78,93,65
IN020081700,"MADURAI, IN",07-02-2023,,80,,65
IN020081700,"MADURAI, IN",08-02-2023,,80,96,
IN020081700,"MADURAI, IN",09-02-2023,,80,93,70
IN020081700,"MADURAI, IN",10-02-2023,,80,93,68
IN020081700,"MADURAI, IN",11-02-2023,,80,94,67
IN020081700,"MADURAI, IN",12-02-2023,,81,,
IN020081700,"MADURAI, IN",13-02-2023,,79,94,65
IN020081700,"MADURAI, IN",14-02-2023,,80,95,67
IN020081700,"MADURAI, IN",15-02-2023,,79,94,64
IN020081700,"MADURAI, IN",16-02-2023,,80,94,
IN020081700,"MADURAI, IN",17-02-2023,,80,94,67
IN020081700,"MADURAI, IN",18-02-2023,,81,93,65
IN020081700,"MADURAI, IN",19-02-2023,,82,94,72
IN020081700,"MADURAI, IN",20-02-2023,,82,94,
IN020081700,"MADURAI, IN",21-02-2023,,82,95,71
IN020081700,"MADURAI, IN",22-02-2023,,81,95,67
IN020081700,"MADURAI, IN",23-02-2023,,81,96,65
IN020081700,"MADURAI, IN",24-02-2023,,82,96,
IN020081700,"MADURAI, IN",25-02-2023,,82,,
IN020081700,"MADURAI, IN",26-02-2023,,81,98,67
IN020081700,"MADURAI, IN",27-02-2023,,82,95,66
IN020081700,"MADURAI, IN",28-02-2023,,82,95,72
IN020081700,"MADURAI, IN",01-03-2023,0.01,83,,
IN020081700,"MADURAI, IN",02-03-2023,0,84,95,73
IN020081700,"MADURAI, IN",03-03-2023,,78,,
IN020081700,"MADURAI, IN",04-03-2023,,83,95,72
IN020081700,"MADURAI, IN",05-03-2023,,83,96,73
IN020081700,"MADURAI, IN",06-03-2023,,83,96,72
IN020081700,"MADURAI, IN",07-03-2023,,84,96,71
IN020081700,"MADURAI, IN",08-03-2023,,83,95,
IN020081700,"MADURAI, IN",09-03-2023,,82,96,74
IN020081700,"MADURAI, IN",10-03-2023,,82,96,73
IN020081700,"MADURAI, IN",11-03-2023,,85,,73
IN020081700,"MADURAI, IN",12-03-2023,,84,95,
IN020081700,"MADURAI, IN",13-03-2023,,84,97,
IN020081700,"MADURAI, IN",14-03-2023,,85,,72
IN020081700,"MADURAI, IN",15-03-2023,,86,98,74
IN020081700,"MADURAI, IN",16-03-2023,,87,,78
IN020081700,"MADURAI, IN",17-03-2023,0.03,85,98,
IN020081700,"MADURAI, IN",18-03-2023,0,87,98,
IN020081700,"MADURAI, IN",19-03-2023,,85,,
IN020081700,"MADURAI, IN",20-03-2023,0,84,100,75
IN020081700,"MADURAI, IN",21-03-2023,0.01,84,97,
IN020081700,"MADURAI, IN",22-03-2023,1.18,86,99,
IN020081700,"MADURAI, IN",23-03-2023,0,87,,
IN020081700,"MADURAI, IN",24-03-2023,0,86,98,
IN020081700,"MADURAI, IN",25-03-2023,0,87,,76
IN020081700,"MADURAI, IN",26-03-2023,,86,100,76
IN020081700,"MADURAI, IN",27-03-2023,,88,99,78
IN020081700,"MADURAI, IN",28-03-2023,,87,101,78
IN020081700,"MADURAI, IN",29-03-2023,0.31,87,101,76
IN020081700,"MADURAI, IN",30-03-2023,0,88,,
IN020081700,"MADURAI, IN",31-03-2023,,88,,77
IN020081700,"MADURAI, IN",01-04-2023,,88,101,
IN020081700,"MADURAI, IN",02-04-2023,,88,102,78
IN020081700,"MADURAI, IN",03-04-2023,,87,101,
IN020081700,"MADURAI, IN",04-04-2023,,83,98,
IN020081700,"MADURAI, IN",05-04-2023,0.08,87,99,76
IN020081700,"MADURAI, IN",06-04-2023,0,88,99,76
IN020081700,"MADURAI, IN",07-04-2023,,87,100,
IN020081700,"MADURAI, IN",08-04-2023,,86,99,76
IN020081700,"MADURAI, IN",09-04-2023,,85,97,77
IN020081700,"MADURAI, IN",10-04-2023,0.02,91,,78
IN020081700,"MADURAI, IN",11-04-2023,0,92,,
IN020081700,"MADURAI, IN",13-04-2023,,87,,
IN020081700,"MADURAI, IN",14-04-2023,,90,,
IN020081700,"MADURAI, IN",15-04-2023,,91,,
IN020081700,"MADURAI, IN",16-04-2023,,89,103,
IN020081700,"MADURAI, IN",17-04-2023,,89,103,76
IN020081700,"MADURAI, IN",18-04-2023,,94,,
IN020081700,"MADURAI, IN",19-04-2023,,91,102,78
IN020081700,"MADURAI, IN",20-04-2023,,90,,
IN020081700,"MADURAI, IN",21-04-2023,,90,,
IN020081700,"MADURAI, IN",24-04-2023,0.28,87,103,77
IN020081700,"MADURAI, IN",25-04-2023,0.28,82,100,75
IN020081700,"MADURAI, IN",26-04-2023,0.08,84,,76
IN020081700,"MADURAI, IN",27-04-2023,0.39,85,96,76
IN020081700,"MADURAI, IN",28-04-2023,0,84,,
IN020081700,"MADURAI, IN",29-04-2023,0.55,84,,
IN020081700,"MADURAI, IN",30-04-2023,0.71,85,96,76
IN020081700,"MADURAI, IN",01-05-2023,0,83,,77
IN020081700,"MADURAI, IN",02-05-2023,,84,95,78
IN020081700,"MADURAI, IN",06-05-2023,0,85,,78
IN020081700,"MADURAI, IN",10-05-2023,0.12,85,100,75
IN020081700,"MADURAI, IN",11-05-2023,0,90,,
IN020081700,"MADURAI, IN",12-05-2023,0.04,87,101,75
IN020081700,"MADURAI, IN",14-05-2023,,91,100,80
IN020081700,"MADURAI, IN",15-05-2023,,91,104,79
IN020081700,"MADURAI, IN",16-05-2023,,91,,
IN020081700,"MADURAI, IN",17-05-2023,,94,105,80
IN020081700,"MADURAI, IN",18-05-2023,,89,105,
IN020081700,"MADURAI, IN",19-05-2023,,88,102,80
IN020081700,"MADURAI, IN",20-05-2023,,89,102,
IN020081700,"MADURAI, IN",21-05-2023,,90,103,80
IN020081700,"MADURAI, IN",22-05-2023,,87,103,
IN020081700,"MADURAI, IN",23-05-2023,0,88,100,78
IN020081700,"MADURAI, IN",24-05-2023,,89,100,78
IN020081700,"MADURAI, IN",25-05-2023,,90,,80
IN020081700,"MADURAI, IN",26-05-2023,,89,105,
IN020081700,"MADURAI, IN",27-05-2023,0,89,104,78
IN020081700,"MADURAI, IN",28-05-2023,0.47,90,104,78
IN020081700,"MADURAI, IN",29-05-2023,0,88,,80
IN020081700,"MADURAI, IN",30-05-2023,0.28,88,102,79
IN020081700,"MADURAI, IN",31-05-2023,0.04,88,102,77
IN020081700,"MADURAI, IN",01-06-2023,0.08,89,101,77
IN020081700,"MADURAI, IN",02-06-2023,0,90,100,80
IN020081700,"MADURAI, IN",03-06-2023,,91,,81
IN020081700,"MADURAI, IN",04-06-2023,,90,105,
IN020081700,"MADURAI, IN",05-06-2023,,89,105,
IN020081700,"MADURAI, IN",06-06-2023,0.24,89,104,78
IN020081700,"MADURAI, IN",07-06-2023,1.38,90,103,76
IN020081700,"MADURAI, IN",08-06-2023,0,90,102,79
IN020081700,"MADURAI, IN",09-06-2023,,90,103,79
IN020081700,"MADURAI, IN",10-06-2023,,90,104,79
IN020081700,"MADURAI, IN",11-06-2023,,91,103,78
IN020081700,"MADURAI, IN",12-06-2023,,89,104,80
IN020081700,"MADURAI, IN",13-06-2023,0.08,89,103,78
IN020081700,"MADURAI, IN",14-06-2023,0,91,103,80
IN020081700,"MADURAI, IN",15-06-2023,,92,105,80
IN020081700,"MADURAI, IN",16-06-2023,0.04,92,,79
IN020081700,"MADURAI, IN",17-06-2023,0,91,107,81
IN020081700,"MADURAI, IN",18-06-2023,,86,100,
IN020081700,"MADURAI, IN",19-06-2023,0,88,,80
IN020081700,"MADURAI, IN",20-06-2023,,88,,80
IN020081700,"MADURAI, IN",21-06-2023,0,86,98,80
IN020081700,"MADURAI, IN",22-06-2023,,89,,78
IN020081700,"MADURAI, IN",23-06-2023,0.2,91,,78
IN020081700,"MADURAI, IN",24-06-2023,0,93,103,78
IN020081700,"MADURAI, IN",25-06-2023,,85,104,77
IN020081700,"MADURAI, IN",26-06-2023,,88,102,
IN020081700,"MADURAI, IN",27-06-2023,,88,103,
IN020081700,"MADURAI, IN",28-06-2023,,90,103,74
IN020081700,"MADURAI, IN",29-06-2023,,90,105,80
IN020081700,"MADURAI, IN",30-06-2023,0,90,104,80
IN020081700,"MADURAI, IN",01-07-2023,0,90,105,81
IN020081700,"MADURAI, IN",02-07-2023,,88,105,
IN020081700,"MADURAI, IN",03-07-2023,0.43,85,103,77
IN020081700,"MADURAI, IN",04-07-2023,0,85,95,76
IN020081700,"MADURAI, IN",05-07-2023,0,86,94,
IN020081700,"MADURAI, IN",06-07-2023,,86,96,77
IN020081700,"MADURAI, IN",07-07-2023,0,86,95,80
IN020081700,"MADURAI, IN",08-07-2023,,88,,
IN020081700,"MADURAI, IN",09-07-2023,,89,,79
IN020081700,"MADURAI, IN",10-07-2023,0.04,83,104,
IN020081700,"MADURAI, IN",11-07-2023,1.34,85,103,74
IN020081700,"MADURAI, IN",12-07-2023,0,86,,
IN020081700,"MADURAI, IN",13-07-2023,0.02,88,97,77
IN020081700,"MADURAI, IN",14-07-2023,0,89,,79
IN020081700,"MADURAI, IN",15-07-2023,,89,,79
IN020081700,"MADURAI, IN",16-07-2023,,87,101,79
IN020081700,"MADURAI, IN",17-07-2023,0.04,89,100,76
IN020081700,"MADURAI, IN",18-07-2023,0,88,99,78
IN020081700,"MADURAI, IN",19-07-2023,,89,99,81
IN020081700,"MADURAI, IN",20-07-2023,,89,99,81
IN020081700,"MADURAI, IN",21-07-2023,,90,99,81
IN020081700,"MADURAI, IN",22-07-2023,,89,101,83
IN020081700,"MADURAI, IN",23-07-2023,0,89,101,82
IN020081700,"MADURAI, IN",24-07-2023,,87,99,82
IN020081700,"MADURAI, IN",25-07-2023,0,88,,
IN020081700,"MADURAI, IN",26-07-2023,,88,100,81
IN020081700,"MADURAI, IN",27-07-2023,0,90,103,79
IN020081700,"MADURAI, IN",28-07-2023,0,91,103,
IN020081700,"MADURAI, IN",29-07-2023,,92,104,
IN020081700,"MADURAI, IN",30-07-2023,,91,105,79
IN020081700,"MADURAI, IN",31-07-2023,,91,107,80
IN020081700,"MADURAI, IN",01-08-2023,,90,106,79
IN020081700,"MADURAI, IN",02-08-2023,,92,,77
IN020081700,"MADURAI, IN",03-08-2023,,92,105,78
IN020081700,"MADURAI, IN",04-08-2023,,92,107,78
IN020081700,"MADURAI, IN",05-08-2023,,91,104,78
IN020081700,"MADURAI, IN",06-08-2023,,91,,
IN020081700,"MADURAI, IN",07-08-2023,0.87,91,107,77
IN020081700,"MADURAI, IN",08-08-2023,0.01,85,103,
IN020081700,"MADURAI, IN",09-08-2023,0.01,85,101,
IN020081700,"MADURAI, IN",10-08-2023,1.65,85,99,74
IN020081700,"MADURAI, IN",11-08-2023,0,85,,76
IN020081700,"MADURAI, IN",12-08-2023,0.04,84,99,75
IN020081700,"MADURAI, IN",13-08-2023,1.26,87,99,77
IN020081700,"MADURAI, IN",14-08-2023,0,85,,76
IN020081700,"MADURAI, IN",15-08-2023,0.02,85,97,76
IN020081700,"MADURAI, IN",16-08-2023,0.04,87,98,74
IN020081700,"MADURAI, IN",17-08-2023,0,88,99,76
IN020081700,"MADURAI, IN",18-08-2023,,89,101,78
IN020081700,"MADURAI, IN",19-08-2023,,89,100,78
IN020081700,"MADURAI, IN",20-08-2023,,89,102,77
IN020081700,"MADURAI, IN",21-08-2023,,90,,79
IN020081700,"MADURAI, IN",22-08-2023,,87,103,
IN020081700,"MADURAI, IN",23-08-2023,0.24,87,101,75
IN020081700,"MADURAI, IN",24-08-2023,0,88,100,78
IN020081700,"MADURAI, IN",25-08-2023,,89,,76
IN020081700,"MADURAI, IN",26-08-2023,,89,102,78
IN020081700,"MADURAI, IN",27-08-2023,,89,,78
IN020081700,"MADURAI, IN",28-08-2023,,89,102,
IN020081700,"MADURAI, IN",29-08-2023,0.12,86,103,
IN020081700,"MADURAI, IN",30-08-2023,1.06,85,100,74
IN020081700,"MADURAI, IN",31-08-2023,0.08,85,97,76
IN020081700,"MADURAI, IN",01-09-2023,0,85,,
IN020081700,"MADURAI, IN",02-09-2023,,84,,
IN020081700,"MADURAI, IN",03-09-2023,1.77,84,97,75
IN020081700,"MADURAI, IN",04-09-2023,0.02,85,96,
IN020081700,"MADURAI, IN",05-09-2023,0,85,93,
IN020081700,"MADURAI, IN",06-09-2023,,84,,76
IN020081700,"MADURAI, IN",07-09-2023,,85,95,76
IN020081700,"MADURAI, IN",08-09-2023,0,87,,76
IN020081700,"MADURAI, IN",09-09-2023,,89,99,78
IN020081700,"MADURAI, IN",10-09-2023,,89,99,81
IN020081700,"MADURAI, IN",11-09-2023,,88,101,
IN020081700,"MADURAI, IN",12-09-2023,,89,99,78
IN020081700,"MADURAI, IN",13-09-2023,,89,102,80
IN020081700,"MADURAI, IN",14-09-2023,,88,101,78
